[76, 29, 84, 62, 48, 12, 14, 17, 57, 34, 39, 24, 40, 13, 42, 15, 91, 18, 4, 35, 83, 1, 73, 38, 5, 46, 2, 21, 19, 80, 0, 78, 58, 53, 3, 8, 47, 56, 52, 82, 88, 9, 36, 20, 81, 59, 60, 6, 33, 72, 61, 51, 86, 30, 70, 87, 79, 68, 74, 66, 65, 26, 7, 89, 25, 49, 23, 11, 45, 44, 16, 32, 71, 77]
[75, 82, 59, 46, 81, 84, 79, 1, 55, 78, 8, 37, 30, 29, 52, 88, 5, 14, 23, 24, 27, 19, 36, 71, 45, 76, 70, 60, 40, 68, 26, 89, 42, 38, 28, 17, 65, 34, 49, 57, 87, 7, 9, 18, 0, 72, 12, 73, 41, 20, 2, 56, 39, 61, 83, 63, 85, 64, 51, 54, 16, 32, 10, 15, 47, 66, 80, 86, 69, 91, 35, 58, 13, 4]
[66, 40, 68, 60, 67, 47, 91, 43, 9, 50, 5, 51, 53, 39, 48, 26, 30, 83, 24, 49, 25, 45, 79, 0, 78, 41, 61, 46, 71, 11, 28, 27, 64, 35, 34, 10, 84, 7, 59, 4, 89, 90, 13, 31, 74, 65, 1, 3, 82, 63, 76, 17, 14, 88, 32, 86, 2, 37, 54, 23, 12, 70, 20, 62, 52, 87, 8, 38, 57, 72, 18, 42, 55, 6]
[70, 54, 47, 25, 39, 1, 51, 23, 59, 38, 79, 44, 89, 37, 35, 66, 41, 5, 62, 28, 10, 12, 52, 72, 78, 56, 3, 4, 45, 6, 15, 22, 33, 50, 31, 68, 27, 83, 0, 21, 82, 32, 18, 16, 30, 14, 42, 7, 8, 11, 80, 63, 64, 91, 43, 53, 74, 77, 40, 49, 65, 24, 60, 87, 71, 17, 2, 67, 46, 69, 57, 88, 26, 48]
[81, 55, 16, 5, 87, 31, 59, 72, 13, 53, 64, 15, 21, 44, 14, 33, 47, 0, 77, 25, 27, 54, 58, 30, 45, 89, 9, 69, 67, 17, 41, 75, 74, 82, 3, 38, 85, 28, 49, 26, 86, 36, 57, 65, 62, 88, 18, 10, 8, 73, 4, 12, 22, 7, 23, 66, 84, 20, 91, 90, 68, 1, 11, 42, 76, 52, 83, 35, 43, 6, 37, 63, 29, 80]
[84, 10, 21, 12, 19, 13, 28, 5, 29, 38, 47, 60, 57, 74, 52, 71, 4, 31, 44, 3, 45, 46, 82, 61, 49, 64, 39, 34, 88, 66, 40, 11, 41, 59, 91, 54, 53, 69, 65, 35, 7, 80, 75, 63, 15, 24, 51, 85, 78, 37, 14, 89, 68, 73, 6, 17, 79, 2, 36, 25, 32, 55, 76, 27, 30, 48, 83, 87, 0, 72, 62, 67, 56, 70]
[90, 78, 85, 55, 87, 0, 6, 5, 75, 50, 89, 49, 91, 25, 32, 57, 38, 83, 24, 37, 66, 73, 61, 60, 26, 52, 36, 19, 88, 80, 35, 9, 71, 12, 34, 31, 11, 8, 43, 13, 39, 22, 18, 7, 48, 15, 30, 72, 69, 44, 20, 76, 4, 79, 16, 14, 45, 58, 86, 29, 84, 74, 51, 65, 27, 17, 10, 28, 56, 1, 70, 82, 77, 23]
[46, 33, 78, 36, 22, 53, 88, 37, 21, 42, 43, 30, 38, 47, 61, 69, 4, 45, 52, 41, 8, 1, 76, 19, 56, 58, 7, 67, 85, 66, 70, 81, 6, 12, 84, 29, 68, 77, 87, 28, 17, 74, 18, 64, 32, 65, 82, 48, 3, 35, 14, 91, 49, 9, 60, 79, 23, 2, 40, 0, 39, 71, 16, 62, 15, 90, 63, 20, 27, 57, 5, 89, 54, 13]
[52, 55, 18, 51, 90, 43, 57, 1, 35, 19, 24, 16, 47, 44, 48, 60, 29, 53, 85, 30, 34, 50, 49, 78, 86, 75, 82, 74, 33, 2, 62, 91, 21, 87, 88, 42, 9, 20, 79, 65, 32, 83, 64, 66, 46, 27, 77, 37, 59, 39, 63, 31, 68, 7, 40, 69, 13, 61, 6, 54, 14, 5, 80, 76, 10, 67, 58, 45, 4, 8, 71, 15, 12, 17]
[15, 41, 22, 75, 9, 40, 19, 48, 38, 77, 4, 66, 20, 7, 67, 76, 42, 83, 87, 62, 63, 6, 25, 2, 12, 56, 90, 14, 85, 72, 51, 81, 30, 65, 78, 50, 61, 43, 79, 49, 31, 44, 8, 47, 53, 27, 80, 18, 35, 55, 29, 39, 11, 74, 1, 13, 26, 16, 71, 3, 36, 21, 57, 60, 45, 84, 82, 86, 23, 24, 17, 91, 37, 88]
[14, 76, 18, 48, 77, 80, 58, 28, 52, 69, 4, 43, 82, 35, 71, 72, 79, 25, 88, 50, 16, 22, 65, 41, 29, 45, 64, 53, 90, 49, 0, 38, 6, 74, 87, 34, 13, 46, 20, 44, 62, 61, 2, 84, 10, 3, 37, 75, 91, 54, 67, 81, 8, 83, 26, 66, 63, 36, 9, 59, 17, 60, 11, 40, 51, 73, 39, 33, 42, 21, 32, 85, 30, 57]
[18, 31, 77, 71, 4, 39, 16, 17, 56, 85, 86, 91, 88, 12, 55, 15, 42, 38, 62, 28, 49, 75, 64, 40, 36, 70, 27, 22, 7, 25, 84, 48, 90, 79, 14, 53, 46, 76, 3, 44, 33, 1, 29, 47, 10, 34, 78, 63, 23, 60, 66, 19, 59, 72, 89, 5, 87, 50, 81, 8, 0, 65, 43, 69, 82, 20, 80, 51, 74, 35, 21, 9, 52, 26]
[36, 50, 82, 79, 2, 77, 59, 1, 72, 11, 30, 71, 90, 76, 35, 25, 53, 84, 6, 40, 54, 87, 63, 49, 55, 51, 34, 68, 65, 69, 12, 78, 52, 9, 4, 74, 33, 57, 31, 26, 89, 24, 75, 7, 70, 62, 28, 37, 17, 47, 3, 13, 15, 21, 29, 80, 42, 18, 66, 61, 43, 27, 60, 58, 19, 46, 56, 48, 85, 41, 39, 67, 14, 81]
[78, 26, 18, 67, 10, 70, 13, 23, 8, 38, 4, 56, 11, 71, 81, 9, 69, 87, 80, 62, 19, 41, 12, 6, 51, 48, 60, 5, 22, 45, 75, 53, 21, 54, 90, 72, 27, 30, 50, 82, 17, 31, 46, 24, 83, 40, 91, 57, 14, 32, 49, 35, 47, 84, 1, 42, 39, 44, 20, 64, 85, 61, 0, 28, 77, 76, 73, 25, 15, 65, 68, 37, 74, 58]
[71, 23, 3, 14, 28, 52, 75, 6, 24, 45, 22, 89, 2, 88, 1, 68, 77, 33, 61, 12, 34, 20, 90, 8, 30, 56, 10, 36, 31, 44, 32, 70, 4, 76, 50, 62, 54, 63, 53, 41, 13, 49, 64, 15, 18, 29, 42, 84, 85, 82, 91, 55, 65, 27, 59, 78, 25, 79, 19, 57, 83, 47, 17, 87, 48, 81, 16, 74, 72, 11, 9, 80, 73, 26]
[3, 19, 60, 64, 91, 40, 2, 46, 30, 52, 67, 85, 27, 36, 74, 89, 32, 48, 35, 37, 78, 72, 55, 39, 54, 73, 29, 0, 45, 26, 87, 24, 82, 75, 70, 38, 53, 25, 90, 68, 77, 34, 1, 42, 8, 13, 4, 49, 7, 5, 65, 12, 23, 61, 16, 63, 86, 56, 83, 11, 57, 47, 28, 50, 59, 69, 21, 62, 17, 9, 41, 71, 15, 66]
[62, 89, 52, 31, 40, 55, 26, 67, 78, 37, 0, 51, 6, 73, 79, 56, 32, 84, 76, 20, 9, 33, 39, 3, 29, 42, 65, 22, 63, 83, 61, 1, 4, 66, 57, 28, 30, 47, 74, 21, 46, 5, 27, 18, 71, 16, 14, 23, 13, 58, 75, 24, 12, 48, 85, 91, 44, 88, 90, 80, 82, 19, 64, 7, 81, 69, 54, 49, 35, 72, 41, 43, 34, 77]
[76, 15, 25, 64, 50, 30, 61, 62, 72, 28, 74, 8, 27, 81, 39, 63, 68, 4, 52, 55, 21, 90, 82, 41, 37, 73, 2, 20, 67, 87, 36, 5, 19, 33, 83, 77, 49, 45, 35, 85, 44, 79, 56, 11, 9, 66, 38, 70, 17, 31, 89, 80, 59, 84, 47, 40, 23, 54, 53, 10, 58, 42, 75, 0, 24, 34, 7, 18, 1, 46, 6, 71, 91, 69]
[19, 12, 25, 26, 89, 88, 38, 82, 67, 55, 36, 57, 1, 56, 58, 31, 27, 0, 69, 28, 5, 70, 10, 47, 40, 85, 79, 54, 37, 7, 68, 44, 20, 51, 43, 90, 80, 33, 18, 24, 42, 48, 21, 77, 32, 29, 35, 65, 61, 63, 86, 74, 4, 15, 11, 34, 73, 52, 60, 76, 66, 53, 59, 83, 3, 30, 78, 46, 91, 14, 62, 41, 49, 17]
[51, 71, 16, 38, 70, 74, 61, 13, 39, 18, 47, 26, 8, 33, 12, 15, 27, 11, 17, 67, 88, 22, 79, 69, 63, 30, 4, 7, 58, 10, 49, 68, 53, 66, 5, 35, 9, 72, 25, 21, 80, 55, 54, 65, 34, 37, 73, 14, 81, 86, 19, 45, 50, 57, 83, 85, 31, 62, 77, 41, 46, 1, 0, 87, 44, 6, 91, 76, 82, 3, 64, 42, 78, 40]
[14, 35, 31, 91, 83, 13, 54, 71, 12, 48, 60, 42, 56, 52, 90, 0, 24, 29, 16, 25, 45, 70, 51, 33, 66, 67, 57, 20, 73, 1, 7, 78, 84, 76, 18, 32, 85, 69, 53, 65, 68, 87, 82, 59, 47, 64, 5, 61, 27, 36, 6, 88, 43, 58, 28, 80, 44, 22, 63, 74, 23, 19, 81, 40, 41, 38, 50, 15, 86, 55, 2, 8, 77, 10]
[10, 78, 30, 43, 1, 65, 29, 28, 67, 31, 54, 71, 34, 4, 0, 53, 49, 72, 81, 74, 68, 17, 2, 77, 88, 90, 13, 40, 37, 55, 11, 44, 52, 3, 41, 56, 64, 27, 18, 19, 61, 26, 24, 87, 14, 70, 91, 58, 83, 59, 45, 42, 62, 38, 84, 35, 75, 76, 5, 57, 6, 48, 50, 86, 20, 66, 73, 32, 80, 9, 16, 39, 60, 47]
[47, 4, 75, 37, 20, 72, 59, 86, 85, 61, 16, 63, 41, 36, 67, 27, 66, 1, 68, 71, 7, 58, 88, 31, 19, 74, 11, 17, 28, 55, 34, 26, 40, 69, 83, 79, 84, 45, 38, 33, 23, 65, 43, 50, 0, 78, 60, 70, 73, 8, 57, 5, 82, 9, 15, 13, 81, 80, 18, 46, 48, 22, 62, 76, 91, 64, 24, 77, 89, 44, 42, 87, 14, 2]
[75, 42, 89, 12, 71, 56, 45, 57, 50, 2, 59, 40, 5, 1, 35, 15, 80, 37, 33, 18, 38, 21, 78, 85, 47, 84, 60, 20, 81, 6, 29, 26, 8, 23, 13, 70, 87, 61, 7, 64, 72, 16, 22, 44, 79, 4, 10, 24, 74, 83, 17, 0, 63, 36, 19, 30, 39, 76, 41, 91, 73, 52, 3, 82, 31, 32, 90, 77, 55, 46, 53, 9, 65, 69]
[6, 19, 13, 84, 2, 81, 60, 52, 3, 14, 85, 31, 32, 46, 54, 43, 71, 42, 25, 51, 0, 22, 87, 88, 23, 86, 45, 83, 74, 9, 89, 29, 70, 26, 91, 61, 67, 38, 33, 58, 37, 69, 11, 16, 63, 20, 65, 72, 7, 17, 35, 8, 1, 56, 15, 64, 53, 73, 12, 4, 90, 41, 82, 57, 24, 59, 79, 28, 21, 30, 77, 75, 44, 78]
[9, 81, 21, 78, 87, 14, 50, 57, 76, 11, 89, 52, 70, 80, 27, 75, 13, 41, 73, 7, 22, 86, 8, 64, 35, 59, 90, 1, 42, 51, 66, 24, 49, 79, 17, 47, 83, 55, 5, 74, 82, 3, 91, 39, 71, 61, 44, 23, 25, 56, 28, 19, 2, 36, 43, 31, 54, 58, 15, 0, 63, 67, 65, 45, 10, 38, 62, 84, 33, 12, 29, 6, 69, 30]
[59, 62, 67, 39, 85, 14, 79, 45, 10, 88, 11, 83, 43, 2, 58, 52, 87, 72, 32, 26, 47, 90, 24, 65, 51, 31, 7, 49, 0, 71, 8, 12, 53, 80, 1, 13, 38, 84, 29, 82, 3, 40, 25, 23, 34, 21, 77, 6, 70, 60, 19, 63, 91, 4, 54, 74, 50, 68, 41, 30, 37, 48, 46, 78, 44, 89, 15, 56, 69, 75, 16, 9, 86, 28]
[31, 83, 5, 16, 3, 0, 4, 66, 69, 46, 2, 18, 53, 38, 62, 78, 48, 86, 35, 28, 36, 71, 65, 49, 76, 90, 8, 12, 27, 75, 11, 82, 74, 87, 59, 45, 34, 51, 6, 56, 40, 44, 61, 33, 85, 81, 60, 32, 50, 68, 39, 41, 52, 57, 9, 70, 67, 43, 55, 7, 84, 80, 63, 24, 25, 47, 58, 20, 1, 30, 10, 73, 14, 77]
[43, 7, 35, 65, 55, 52, 50, 41, 77, 11, 79, 10, 86, 15, 81, 71, 89, 70, 12, 44, 32, 72, 37, 87, 85, 23, 28, 83, 3, 21, 18, 57, 69, 34, 24, 91, 48, 51, 39, 9, 80, 25, 13, 0, 47, 29, 84, 30, 4, 56, 2, 19, 26, 31, 53, 14, 61, 16, 58, 33, 8, 66, 46, 82, 49, 74, 20, 42, 22, 17, 68, 6, 5, 90]
[35, 90, 17, 39, 62, 77, 20, 50, 59, 80, 85, 64, 7, 29, 49, 44, 51, 43, 5, 78, 82, 33, 14, 55, 26, 16, 15, 47, 38, 67, 22, 72, 91, 6, 41, 30, 1, 79, 0, 31, 56, 71, 4, 24, 23, 8, 36, 34, 60, 61, 70, 66, 68, 75, 58, 40, 54, 19, 69, 32, 45, 12, 63, 27, 11, 3, 37, 2, 10, 9, 83, 53, 18, 46]
[45, 2, 65, 69, 31, 46, 52, 11, 30, 74, 61, 76, 34, 37, 18, 64, 17, 24, 14, 59, 7, 44, 56, 10, 5, 53, 79, 78, 21, 36, 86, 38, 55, 29, 66, 71, 54, 85, 4, 88, 16, 42, 82, 22, 87, 39, 1, 72, 67, 23, 26, 35, 6, 40, 58, 90, 68, 33, 19, 13, 63, 25, 28, 20, 43, 47, 80, 0, 57, 48, 12, 91, 75, 81]
[2, 62, 52, 70, 30, 47, 1, 10, 4, 71, 88, 48, 76, 55, 65, 27, 14, 67, 8, 64, 77, 6, 12, 84, 20, 74, 69, 78, 89, 79, 46, 13, 85, 22, 7, 44, 19, 11, 59, 34, 41, 18, 17, 81, 37, 75, 87, 61, 58, 33, 91, 32, 57, 3, 29, 25, 83, 26, 31, 40, 39, 73, 56, 23, 0, 43, 51, 80, 21, 9, 49, 53, 72, 50]
[23, 49, 55, 17, 5, 30, 44, 64, 83, 70, 68, 57, 46, 45, 84, 54, 50, 3, 52, 34, 36, 40, 20, 31, 35, 80, 29, 77, 1, 38, 82, 39, 62, 41, 6, 88, 60, 48, 12, 33, 51, 16, 73, 85, 15, 13, 19, 26, 78, 89, 9, 69, 63, 72, 56, 4, 37, 86, 53, 79, 87, 43, 11, 14, 67, 8, 24, 74, 42, 66, 71, 22, 32, 47]
[72, 34, 53, 37, 21, 64, 62, 29, 73, 68, 69, 33, 51, 63, 59, 32, 8, 39, 56, 42, 80, 89, 52, 47, 35, 18, 5, 23, 27, 76, 31, 50, 14, 15, 3, 6, 36, 49, 26, 4, 83, 82, 81, 7, 46, 88, 57, 1, 67, 17, 58, 40, 70, 91, 45, 30, 77, 75, 25, 61, 13, 65, 78, 84, 19, 60, 16, 9, 22, 24, 71, 2, 43, 79]
[18, 58, 76, 69, 82, 70, 72, 53, 81, 89, 59, 47, 43, 12, 68, 57, 1, 34, 55, 3, 60, 36, 35, 90, 84, 48, 24, 32, 44, 28, 29, 66, 27, 65, 39, 9, 20, 75, 14, 5, 31, 71, 19, 74, 15, 62, 30, 86, 73, 61, 42, 40, 22, 46, 25, 17, 41, 80, 11, 8, 91, 64, 63, 83, 56, 49, 50, 79, 7, 2, 67, 38, 51, 45]
[8, 58, 83, 91, 27, 45, 41, 10, 85, 48, 23, 59, 82, 24, 32, 55, 2, 43, 42, 31, 11, 51, 66, 12, 22, 74, 77, 76, 9, 5, 57, 62, 71, 26, 46, 47, 60, 14, 75, 4, 17, 90, 1, 28, 64, 65, 40, 69, 61, 25, 70, 67, 81, 89, 80, 35, 30, 20, 50, 49, 36, 79, 7, 68, 33, 44, 39, 88, 87, 6, 54, 13, 29, 63]
[36, 50, 59, 14, 79, 62, 7, 69, 9, 46, 88, 26, 29, 72, 6, 74, 40, 16, 90, 85, 91, 39, 15, 41, 33, 58, 65, 56, 61, 73, 47, 24, 28, 8, 3, 27, 67, 30, 32, 35, 11, 21, 55, 2, 51, 78, 64, 17, 76, 52, 13, 75, 54, 86, 82, 80, 18, 19, 43, 53, 66, 63, 87, 48, 23, 37, 45, 20, 81, 4, 77, 57, 60, 12]
[21, 1, 56, 2, 41, 23, 66, 17, 5, 89, 87, 43, 44, 83, 82, 19, 81, 53, 78, 28, 57, 7, 14, 75, 59, 79, 34, 36, 35, 76, 51, 72, 80, 11, 71, 68, 65, 4, 0, 50, 62, 67, 64, 54, 3, 29, 15, 47, 24, 8, 40, 33, 20, 22, 26, 42, 31, 49, 55, 77, 37, 90, 32, 58, 45, 10, 86, 9, 6, 88, 38, 61, 16, 48]
[67, 70, 51, 12, 58, 19, 30, 10, 80, 50, 8, 82, 75, 78, 66, 56, 7, 33, 72, 84, 4, 23, 32, 63, 29, 55, 48, 81, 44, 5, 35, 90, 74, 57, 41, 79, 27, 18, 62, 0, 88, 42, 3, 25, 61, 69, 47, 21, 11, 13, 87, 17, 1, 2, 31, 86, 65, 14, 64, 16, 52, 54, 91, 89, 45, 83, 46, 53, 22, 28, 15, 24, 26, 85]
[26, 20, 83, 87, 21, 37, 13, 36, 35, 89, 47, 70, 12, 39, 69, 18, 10, 16, 84, 40, 49, 61, 79, 88, 76, 0, 58, 34, 53, 68, 59, 43, 67, 31, 17, 11, 44, 46, 86, 15, 24, 52, 56, 77, 2, 14, 74, 7, 4, 9, 62, 25, 48, 27, 63, 66, 64, 45, 6, 8, 78, 81, 23, 38, 30, 3, 80, 60, 90, 72, 73, 85, 28, 82]
[62, 25, 14, 71, 4, 51, 64, 36, 57, 48, 77, 66, 9, 5, 20, 63, 84, 78, 10, 74, 24, 45, 83, 39, 21, 79, 2, 59, 42, 46, 54, 87, 16, 8, 49, 75, 7, 82, 61, 19, 85, 13, 55, 31, 17, 90, 53, 47, 18, 72, 37, 28, 26, 52, 43, 0, 91, 50, 56, 67, 80, 27, 86, 44, 69, 30, 88, 40, 12, 15, 60, 76, 34, 41]
[62, 79, 32, 46, 26, 73, 61, 82, 35, 36, 64, 47, 85, 63, 86, 27, 22, 53, 54, 9, 59, 66, 25, 76, 49, 74, 67, 80, 29, 38, 44, 51, 55, 21, 52, 91, 81, 19, 69, 83, 2, 10, 24, 3, 84, 23, 89, 18, 88, 68, 78, 48, 58, 15, 72, 43, 17, 41, 39, 6, 40, 16, 7, 60, 12, 31, 11, 34, 56, 20, 0, 71, 75, 4]
[37, 6, 31, 84, 75, 19, 12, 67, 56, 57, 81, 90, 16, 9, 54, 18, 11, 34, 20, 78, 10, 73, 40, 87, 41, 14, 39, 74, 47, 68, 23, 15, 70, 35, 58, 76, 45, 21, 44, 80, 83, 63, 1, 29, 48, 52, 36, 66, 55, 32, 59, 2, 65, 42, 71, 53, 77, 7, 51, 38, 61, 88, 33, 25, 28, 79, 8, 85, 22, 43, 17, 82, 5, 49]
[73, 8, 2, 61, 17, 50, 53, 85, 25, 44, 16, 36, 75, 65, 60, 19, 40, 62, 43, 71, 33, 3, 66, 77, 10, 6, 79, 28, 82, 47, 37, 72, 57, 0, 68, 23, 32, 80, 41, 86, 27, 87, 15, 39, 83, 46, 21, 20, 56, 11, 91, 90, 14, 54, 58, 12, 78, 59, 9, 30, 5, 34, 18, 1, 49, 84, 81, 52, 26, 70, 22, 64, 31, 42]
[40, 84, 64, 70, 22, 32, 74, 46, 7, 15, 14, 10, 80, 83, 55, 69, 90, 78, 81, 62, 31, 11, 60, 8, 26, 9, 52, 65, 27, 5, 28, 23, 72, 13, 50, 49, 68, 89, 21, 45, 57, 18, 86, 39, 53, 2, 87, 75, 66, 16, 41, 30, 35, 38, 63, 76, 0, 29, 44, 34, 77, 91, 1, 51, 79, 19, 42, 43, 71, 4, 20, 82, 61, 58]
[41, 45, 84, 13, 7, 34, 62, 39, 3, 82, 52, 28, 89, 57, 32, 4, 68, 19, 70, 36, 35, 76, 59, 43, 83, 55, 53, 30, 46, 88, 74, 78, 17, 49, 69, 38, 81, 20, 2, 5, 67, 8, 65, 12, 37, 29, 25, 48, 14, 87, 50, 54, 56, 11, 85, 44, 60, 15, 91, 40, 0, 61, 58, 73, 22, 86, 26, 80, 47, 42, 90, 71, 31, 23]
[26, 52, 16, 40, 21, 44, 0, 73, 28, 11, 17, 74, 38, 9, 36, 2, 29, 58, 59, 4, 34, 42, 81, 64, 53, 80, 32, 47, 90, 54, 89, 83, 14, 25, 39, 24, 85, 41, 48, 61, 6, 57, 82, 77, 33, 15, 62, 20, 60, 87, 76, 27, 31, 45, 12, 19, 37, 84, 63, 79, 56, 8, 75, 50, 46, 65, 18, 3, 5, 55, 91, 68, 86, 22]
[1, 91, 61, 7, 67, 82, 68, 52, 59, 26, 88, 46, 30, 71, 25, 15, 58, 47, 22, 23, 2, 85, 87, 54, 35, 19, 14, 50, 80, 79, 36, 0, 24, 27, 89, 73, 9, 69, 18, 63, 4, 41, 90, 70, 8, 84, 10, 62, 55, 28, 76, 43, 81, 44, 17, 16, 6, 78, 40, 49, 66, 51, 56, 83, 72, 34, 60, 74, 32, 3, 75, 21, 64, 45]
[12, 63, 72, 75, 42, 35, 77, 83, 87, 85, 82, 68, 48, 3, 74, 19, 47, 16, 22, 60, 51, 40, 57, 84, 91, 70, 25, 2, 46, 39, 34, 71, 38, 78, 86, 9, 76, 29, 65, 54, 1, 56, 14, 7, 81, 23, 26, 45, 53, 28, 37, 33, 20, 10, 15, 30, 69, 5, 67, 32, 49, 0, 62, 13, 58, 24, 66, 89, 44, 52, 55, 41, 4, 79]
[44, 45, 28, 24, 18, 72, 66, 6, 48, 10, 36, 75, 90, 23, 11, 89, 87, 40, 46, 65, 86, 29, 19, 15, 76, 39, 27, 67, 30, 78, 83, 33, 60, 85, 3, 82, 35, 4, 43, 81, 21, 50, 2, 68, 49, 56, 80, 88, 17, 14, 42, 64, 7, 41, 59, 5, 1, 79, 20, 0, 22, 69, 13, 71, 74, 73, 9, 51, 53, 47, 91, 61, 84, 31]
[87, 57, 41, 6, 73, 46, 50, 12, 91, 33, 23, 86, 30, 76, 64, 69, 22, 47, 44, 5, 26, 21, 10, 89, 55, 56, 7, 3, 79, 53, 60, 58, 34, 75, 13, 9, 77, 19, 85, 8, 45, 66, 65, 59, 78, 11, 80, 51, 81, 52, 36, 54, 24, 72, 82, 4, 71, 43, 14, 40, 31, 63, 32, 1, 84, 61, 88, 18, 16, 20, 90, 0, 38, 62]
[90, 91, 51, 7, 89, 34, 42, 19, 58, 69, 72, 0, 83, 60, 3, 57, 43, 49, 12, 76, 80, 77, 44, 45, 81, 4, 85, 78, 82, 33, 14, 27, 35, 62, 73, 22, 54, 37, 15, 71, 70, 65, 55, 52, 64, 28, 9, 63, 13, 24, 68, 36, 5, 40, 53, 50, 31, 79, 38, 88, 17, 59, 75, 16, 18, 39, 2, 66, 6, 26, 32, 61, 30, 25]
[46, 63, 82, 78, 52, 45, 5, 2, 71, 65, 74, 80, 56, 3, 49, 10, 12, 7, 40, 59, 28, 87, 42, 85, 18, 41, 72, 14, 51, 1, 9, 15, 33, 84, 90, 55, 32, 16, 69, 60, 44, 48, 11, 37, 77, 13, 91, 39, 0, 88, 38, 21, 86, 31, 25, 62, 66, 29, 79, 23, 75, 89, 17, 36, 24, 54, 26, 22, 64, 27, 70, 50, 53, 81]
[40, 79, 21, 84, 61, 88, 76, 52, 56, 62, 30, 58, 65, 32, 53, 41, 7, 54, 81, 36, 74, 27, 75, 28, 12, 64, 48, 6, 90, 50, 80, 1, 20, 57, 49, 4, 17, 38, 39, 60, 86, 3, 42, 9, 24, 82, 19, 13, 34, 29, 31, 73, 15, 45, 2, 78, 5, 71, 33, 10, 66, 55, 91, 63, 68, 87, 59, 0, 37, 89, 16, 51, 8, 35]
[0, 10, 29, 68, 40, 85, 39, 45, 22, 79, 4, 26, 12, 50, 64, 41, 8, 42, 2, 78, 57, 54, 60, 7, 67, 59, 15, 36, 53, 33, 74, 31, 23, 28, 65, 37, 44, 38, 62, 32, 89, 69, 72, 56, 24, 48, 47, 30, 52, 27, 18, 61, 17, 88, 63, 16, 51, 43, 9, 83, 25, 11, 81, 35, 80, 3, 21, 14, 87, 73, 77, 1, 58, 66]
[75, 36, 9, 54, 6, 76, 69, 42, 48, 28, 74, 66, 16, 1, 14, 51, 2, 7, 81, 86, 3, 78, 70, 5, 57, 40, 33, 62, 30, 85, 91, 77, 23, 38, 29, 27, 88, 90, 13, 17, 47, 8, 46, 12, 21, 24, 55, 20, 49, 83, 22, 32, 18, 10, 71, 63, 35, 44, 87, 4, 53, 73, 65, 68, 84, 72, 11, 41, 15, 37, 52, 64, 26, 67]
[6, 72, 51, 56, 83, 12, 13, 1, 24, 38, 76, 74, 79, 81, 41, 8, 28, 80, 32, 45, 43, 54, 59, 21, 60, 58, 49, 48, 15, 2, 36, 67, 73, 61, 62, 40, 14, 9, 11, 27, 5, 70, 44, 22, 46, 29, 31, 85, 68, 75, 88, 91, 47, 86, 52, 7, 18, 17, 69, 19, 53, 20, 50, 10, 77, 23, 34, 64, 42, 71, 57, 63, 0, 35]
[80, 55, 26, 70, 67, 89, 5, 49, 7, 54, 30, 91, 21, 66, 85, 56, 76, 63, 27, 31, 38, 60, 77, 19, 45, 14, 51, 35, 22, 3, 59, 28, 17, 83, 48, 88, 46, 36, 81, 57, 69, 16, 10, 20, 23, 74, 34, 0, 90, 61, 13, 79, 39, 47, 53, 11, 29, 75, 37, 24, 15, 1, 32, 62, 25, 52, 6, 78, 4, 18, 33, 9, 86, 43]
[69, 75, 43, 84, 6, 2, 4, 59, 73, 90, 52, 25, 66, 29, 39, 14, 81, 82, 12, 67, 36, 76, 44, 62, 64, 24, 79, 57, 31, 70, 18, 27, 40, 11, 15, 46, 7, 20, 61, 8, 22, 42, 65, 10, 80, 85, 30, 3, 60, 26, 72, 55, 17, 74, 41, 50, 51, 63, 54, 78, 33, 56, 35, 88, 49, 53, 83, 28, 87, 19, 21, 77, 34, 32]
[16, 15, 32, 78, 26, 27, 68, 33, 23, 37, 38, 34, 3, 57, 39, 28, 79, 72, 31, 56, 84, 75, 36, 88, 11, 73, 14, 83, 0, 52, 66, 2, 81, 9, 42, 17, 22, 25, 24, 82, 69, 43, 7, 10, 13, 1, 19, 80, 91, 12, 21, 77, 90, 30, 74, 60, 35, 58, 40, 18, 50, 46, 87, 51, 47, 54, 64, 5, 8, 20, 62, 63, 4, 45]
[64, 4, 23, 17, 51, 35, 59, 10, 27, 89, 80, 22, 69, 11, 18, 63, 48, 36, 37, 7, 47, 50, 85, 3, 55, 29, 70, 76, 1, 54, 84, 66, 81, 46, 34, 39, 26, 6, 62, 68, 87, 72, 40, 44, 38, 42, 30, 43, 24, 74, 71, 20, 49, 15, 41, 86, 19, 33, 77, 13, 78, 57, 52, 21, 67, 56, 25, 5, 60, 53, 31, 14, 12, 88]
[69, 57, 20, 86, 12, 89, 36, 24, 64, 42, 10, 6, 1, 38, 35, 73, 59, 48, 88, 67, 15, 72, 47, 81, 22, 39, 55, 18, 85, 29, 0, 46, 91, 61, 5, 31, 3, 50, 60, 83, 4, 52, 80, 78, 28, 45, 9, 62, 34, 90, 7, 49, 14, 79, 70, 68, 41, 23, 32, 21, 54, 58, 40, 19, 33, 13, 84, 30, 25, 17, 53, 63, 51, 71]
